"s1"	"p1"	"o1"	"s2"	"p2"	"o2"
"http://it.dbpedia.org/resource/Castelnau-Tursan"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Landes_(dipartimento)"	"http://pt.dbpedia.org/resource/Castelnau-Tursan"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Landes"
"http://it.dbpedia.org/resource/Chassemy"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Aisne"	"http://pt.dbpedia.org/resource/Chassemy"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Aisne_(departamento)"
"http://it.dbpedia.org/resource/Chassemy"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Piccardia"	"http://pt.dbpedia.org/resource/Chassemy"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Picardia"
"http://it.dbpedia.org/resource/Emanuel_Biancucchi"	"http://dbpedia.org/ontology/stateOfOrigin"	"http://it.dbpedia.org/resource/Argentina"	"http://pt.dbpedia.org/resource/Emanuel_Biancucchi"	"http://dbpedia.org/ontology/birthPlace"	"http://pt.dbpedia.org/resource/Argentina"
"http://it.dbpedia.org/resource/Rain_on_Me"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Ashanti_(cantante)"	"http://pt.dbpedia.org/resource/Rain_on_Me"	"http://dbpedia.org/ontology/musicalArtist"	"http://pt.dbpedia.org/resource/Ashanti_(cantora)"
"http://it.dbpedia.org/resource/Rain_on_Me"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Ashanti_(cantante)"	"http://pt.dbpedia.org/resource/Rain_on_Me"	"http://dbpedia.org/ontology/musicalBand"	"http://pt.dbpedia.org/resource/Ashanti_(cantora)"
"http://it.dbpedia.org/resource/Rain_on_Me"	"http://dbpedia.org/ontology/subsequentWork"	"http://it.dbpedia.org/resource/Breakup_2_Makeup_(Remix)"	"http://pt.dbpedia.org/resource/Rain_on_Me"	"http://dbpedia.org/ontology/subsequentWork"	"http://pt.dbpedia.org/resource/Breakup_2_Makeup"
"http://it.dbpedia.org/resource/Rain_on_Me"	"http://dbpedia.org/ontology/previousWork"	"http://it.dbpedia.org/resource/Rock_wit_U_(Awww_Baby)"	"http://pt.dbpedia.org/resource/Rain_on_Me"	"http://dbpedia.org/ontology/previousWork"	"http://pt.dbpedia.org/resource/Rock_wit_U_(Awww_Baby)"
"http://it.dbpedia.org/resource/Rain_on_Me"	"http://dbpedia.org/ontology/album"	"http://it.dbpedia.org/resource/Chapter_II_(album)"	"http://pt.dbpedia.org/resource/Rain_on_Me"	"http://dbpedia.org/ontology/album"	"http://pt.dbpedia.org/resource/Chapter_II"
"http://it.dbpedia.org/resource/Isabel_Martínez_de_Perón"	"http://dbpedia.org/ontology/nationality"	"http://it.dbpedia.org/resource/Argentina"	"http://pt.dbpedia.org/resource/María_Estela_Martínez_de_Perón"	"http://dbpedia.org/ontology/birthPlace"	"http://pt.dbpedia.org/resource/Argentina"
"http://it.dbpedia.org/resource/Isabel_Martínez_de_Perón"	"http://dbpedia.org/ontology/nationality"	"http://it.dbpedia.org/resource/Argentina"	"http://pt.dbpedia.org/resource/María_Estela_Martínez_de_Perón"	"http://dbpedia.org/ontology/country"	"http://pt.dbpedia.org/resource/Argentina"
"http://it.dbpedia.org/resource/Isabel_Martínez_de_Perón"	"http://dbpedia.org/ontology/stateOfOrigin"	"http://it.dbpedia.org/resource/Argentina"	"http://pt.dbpedia.org/resource/María_Estela_Martínez_de_Perón"	"http://dbpedia.org/ontology/birthPlace"	"http://pt.dbpedia.org/resource/Argentina"
"http://it.dbpedia.org/resource/Isabel_Martínez_de_Perón"	"http://dbpedia.org/ontology/stateOfOrigin"	"http://it.dbpedia.org/resource/Argentina"	"http://pt.dbpedia.org/resource/María_Estela_Martínez_de_Perón"	"http://dbpedia.org/ontology/country"	"http://pt.dbpedia.org/resource/Argentina"
"http://it.dbpedia.org/resource/Isabel_Martínez_de_Perón"	"http://dbpedia.org/ontology/predecessor"	"http://it.dbpedia.org/resource/Juan_Domingo_Perón"	"http://pt.dbpedia.org/resource/María_Estela_Martínez_de_Perón"	"http://dbpedia.org/ontology/spouse"	"http://pt.dbpedia.org/resource/Juan_Domingo_Perón"
"http://it.dbpedia.org/resource/Isabel_Martínez_de_Perón"	"http://dbpedia.org/ontology/predecessor"	"http://it.dbpedia.org/resource/Juan_Domingo_Perón"	"http://pt.dbpedia.org/resource/María_Estela_Martínez_de_Perón"	"http://dbpedia.org/ontology/predecessor"	"http://pt.dbpedia.org/resource/Juan_Domingo_Perón"
"http://it.dbpedia.org/resource/Vittoria_Colonna"	"http://dbpedia.org/ontology/deathPlace"	"http://it.dbpedia.org/resource/Roma"	"http://pt.dbpedia.org/resource/Vittoria_Colonna"	"http://dbpedia.org/ontology/deathPlace"	"http://pt.dbpedia.org/resource/Roma"
"http://it.dbpedia.org/resource/Vittoria_Colonna"	"http://dbpedia.org/ontology/birthPlace"	"http://it.dbpedia.org/resource/Marino_(Italia)"	"http://pt.dbpedia.org/resource/Vittoria_Colonna"	"http://dbpedia.org/ontology/birthPlace"	"http://pt.dbpedia.org/resource/Marino_(Itália)"
"http://it.dbpedia.org/resource/Santillana_del_Mar"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Cantabria"	"http://pt.dbpedia.org/resource/Santillana_del_Mar"	"http://dbpedia.org/ontology/province"	"http://pt.dbpedia.org/resource/Cantábria"
"http://it.dbpedia.org/resource/Santillana_del_Mar"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Cantabria"	"http://pt.dbpedia.org/resource/Santillana_del_Mar"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Cantábria"
"http://it.dbpedia.org/resource/Quincy_(California)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/California"	"http://pt.dbpedia.org/resource/Quincy_(Califórnia)"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Califórnia"
"http://it.dbpedia.org/resource/Andrej_Aleksandrovič_Romanov"	"http://dbpedia.org/ontology/birthPlace"	"http://it.dbpedia.org/resource/San_Pietroburgo"	"http://pt.dbpedia.org/resource/André_Alexandrovich"	"http://dbpedia.org/ontology/birthPlace"	"http://pt.dbpedia.org/resource/São_Petersburgo"
"http://it.dbpedia.org/resource/Gundersheim"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Circondario_di_Alzey-Worms"	"http://pt.dbpedia.org/resource/Gundersheim"	"http://dbpedia.org/ontology/district"	"http://pt.dbpedia.org/resource/Alzey-Worms"
"http://it.dbpedia.org/resource/Issans"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Doubs_(dipartimento)"	"http://pt.dbpedia.org/resource/Issans"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Doubs_(departamento)"
"http://it.dbpedia.org/resource/Boris_Diaw"	"http://dbpedia.org/ontology/stateOfOrigin"	"http://it.dbpedia.org/resource/France"	"http://pt.dbpedia.org/resource/Boris_Diaw"	"http://dbpedia.org/ontology/nationality"	"http://pt.dbpedia.org/resource/France"
"http://it.dbpedia.org/resource/Cercopithecus_mitis"	"http://dbpedia.org/ontology/family"	"http://it.dbpedia.org/resource/Cercopithecidae"	"http://pt.dbpedia.org/resource/Cercopithecus_mitis"	"http://dbpedia.org/ontology/family"	"http://pt.dbpedia.org/resource/Cercopithecidae"
"http://it.dbpedia.org/resource/Cercopithecus_mitis"	"http://dbpedia.org/ontology/genus"	"http://it.dbpedia.org/resource/Cercopithecus"	"http://pt.dbpedia.org/resource/Cercopithecus_mitis"	"http://dbpedia.org/ontology/genus"	"http://pt.dbpedia.org/resource/Cercopithecus"
"http://it.dbpedia.org/resource/Tugéras-Saint-Maurice"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Charente_Marittima"	"http://pt.dbpedia.org/resource/Tugéras-Saint-Maurice"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Charente-Maritime"
"http://it.dbpedia.org/resource/Tugéras-Saint-Maurice"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Poitou-Charentes"	"http://pt.dbpedia.org/resource/Tugéras-Saint-Maurice"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Poitou-Charentes"
"http://it.dbpedia.org/resource/Bâgé-la-Ville"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Ain"	"http://pt.dbpedia.org/resource/Bâgé-la-Ville"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Ain"
"http://it.dbpedia.org/resource/Bâgé-la-Ville"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Rodano-Alpi"	"http://pt.dbpedia.org/resource/Bâgé-la-Ville"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Ródano-Alpes"
"http://it.dbpedia.org/resource/This_Is_Music:_The_Singles_92-98"	"http://dbpedia.org/ontology/recordedIn"	"http://it.dbpedia.org/resource/1992"	"http://pt.dbpedia.org/resource/This_Is_Music:_The_Singles_92-98"	"http://dbpedia.org/ontology/recordedIn"	"http://pt.dbpedia.org/resource/1992"
"http://it.dbpedia.org/resource/This_Is_Music:_The_Singles_92-98"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/The_Verve"	"http://pt.dbpedia.org/resource/This_Is_Music:_The_Singles_92-98"	"http://dbpedia.org/ontology/artist"	"http://pt.dbpedia.org/resource/The_Verve"
"http://it.dbpedia.org/resource/This_Is_Music:_The_Singles_92-98"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/The_Verve"	"http://pt.dbpedia.org/resource/This_Is_Music:_The_Singles_92-98"	"http://dbpedia.org/ontology/artist"	"http://pt.dbpedia.org/resource/The_Verve"
"http://it.dbpedia.org/resource/This_Is_Music:_The_Singles_92-98"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/The_Verve"	"http://pt.dbpedia.org/resource/This_Is_Music:_The_Singles_92-98"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/The_Verve"
"http://it.dbpedia.org/resource/This_Is_Music:_The_Singles_92-98"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/The_Verve"	"http://pt.dbpedia.org/resource/This_Is_Music:_The_Singles_92-98"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/The_Verve"
"http://it.dbpedia.org/resource/This_Is_Music:_The_Singles_92-98"	"http://dbpedia.org/ontology/recordLabel"	"http://it.dbpedia.org/resource/EMI"	"http://pt.dbpedia.org/resource/This_Is_Music:_The_Singles_92-98"	"http://dbpedia.org/ontology/recordLabel"	"http://pt.dbpedia.org/resource/EMI"
"http://it.dbpedia.org/resource/This_Is_Music:_The_Singles_92-98"	"http://dbpedia.org/ontology/recordLabel"	"http://it.dbpedia.org/resource/Virgin_Records"	"http://pt.dbpedia.org/resource/This_Is_Music:_The_Singles_92-98"	"http://dbpedia.org/ontology/recordLabel"	"http://pt.dbpedia.org/resource/Virgin_Records"
"http://it.dbpedia.org/resource/This_Is_Music:_The_Singles_92-98"	"http://dbpedia.org/ontology/previousWork"	"http://it.dbpedia.org/resource/Urban_Hymns"	"http://pt.dbpedia.org/resource/This_Is_Music:_The_Singles_92-98"	"http://dbpedia.org/ontology/previousWork"	"http://pt.dbpedia.org/resource/Urban_Hymns"
"http://it.dbpedia.org/resource/Shane_Gould"	"http://dbpedia.org/ontology/stateOfOrigin"	"http://it.dbpedia.org/resource/Australia"	"http://pt.dbpedia.org/resource/Shane_Gould"	"http://dbpedia.org/ontology/birthPlace"	"http://pt.dbpedia.org/resource/Austrália"
"http://it.dbpedia.org/resource/Shane_Gould"	"http://dbpedia.org/ontology/birthPlace"	"http://it.dbpedia.org/resource/Sydney"	"http://pt.dbpedia.org/resource/Shane_Gould"	"http://dbpedia.org/ontology/birthPlace"	"http://pt.dbpedia.org/resource/Sydney"
"http://it.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/subsequentWork"	"http://it.dbpedia.org/resource/Faint"	"http://pt.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/subsequentWork"	"http://pt.dbpedia.org/resource/Faint"
"http://it.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Linkin_Park"	"http://pt.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/musicalArtist"	"http://pt.dbpedia.org/resource/Linkin_Park"
"http://it.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Linkin_Park"	"http://pt.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/musicalBand"	"http://pt.dbpedia.org/resource/Linkin_Park"
"http://it.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Linkin_Park"	"http://pt.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/writer"	"http://pt.dbpedia.org/resource/Linkin_Park"
"http://it.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Linkin_Park"	"http://pt.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/musicalArtist"	"http://pt.dbpedia.org/resource/Linkin_Park"
"http://it.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Linkin_Park"	"http://pt.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/musicalBand"	"http://pt.dbpedia.org/resource/Linkin_Park"
"http://it.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Linkin_Park"	"http://pt.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/writer"	"http://pt.dbpedia.org/resource/Linkin_Park"
"http://it.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/album"	"http://it.dbpedia.org/resource/Meteora_(album)"	"http://pt.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/album"	"http://pt.dbpedia.org/resource/Meteora_(álbum)"
"http://it.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/previousWork"	"http://it.dbpedia.org/resource/Pts.of.Athrty"	"http://pt.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/previousWork"	"http://pt.dbpedia.org/resource/Pts.OF.Athrty"
"http://it.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/recordLabel"	"http://it.dbpedia.org/resource/Warner_Bros._Records"	"http://pt.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/recordLabel"	"http://pt.dbpedia.org/resource/Warner_Bros._Records"
"http://it.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Don_Gilmore"	"http://pt.dbpedia.org/resource/Somewhere_I_Belong"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/Don_Gilmore"
"http://it.dbpedia.org/resource/Muskogee_(Oklahoma)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Oklahoma"	"http://pt.dbpedia.org/resource/Muskogee_(Oklahoma)"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Oklahoma"
"http://it.dbpedia.org/resource/George_Dzundza"	"http://dbpedia.org/ontology/birthPlace"	"http://it.dbpedia.org/resource/Rosenheim"	"http://pt.dbpedia.org/resource/George_Dzundza"	"http://dbpedia.org/ontology/birthPlace"	"http://pt.dbpedia.org/resource/Rosenheim"
"http://it.dbpedia.org/resource/Matthew_Festing"	"http://dbpedia.org/ontology/competitionTitle"	"http://it.dbpedia.org/resource/Gran_maestro_dell'Ordine_di_Malta"	"http://pt.dbpedia.org/resource/Matthew_Festing"	"http://dbpedia.org/ontology/successor"	"http://pt.dbpedia.org/resource/Lista_de_grão-mestres_da_ordem_dos_Cavaleiros_Hospitalários"
"http://it.dbpedia.org/resource/Sarah_Kubitschek"	"http://dbpedia.org/ontology/deathPlace"	"http://it.dbpedia.org/resource/Brasilia"	"http://pt.dbpedia.org/resource/Sarah_Kubitschek"	"http://dbpedia.org/ontology/deathPlace"	"http://pt.dbpedia.org/resource/Brasília"
"http://it.dbpedia.org/resource/Pusa_hispida"	"http://dbpedia.org/ontology/binomial"	"http://it.dbpedia.org/resource/1775"	"http://pt.dbpedia.org/resource/Foca-anelada"	"http://dbpedia.org/ontology/binomialAuthority"	"http://pt.dbpedia.org/resource/1775"
"http://it.dbpedia.org/resource/Pusa_hispida"	"http://dbpedia.org/ontology/kingdom"	"http://it.dbpedia.org/resource/Animalia"	"http://pt.dbpedia.org/resource/Foca-anelada"	"http://dbpedia.org/ontology/kingdom"	"http://pt.dbpedia.org/resource/Animalia"
"http://it.dbpedia.org/resource/Pusa_hispida"	"http://dbpedia.org/ontology/binomial"	"http://it.dbpedia.org/resource/Johann_Christian_Daniel_von_Schreber"	"http://pt.dbpedia.org/resource/Foca-anelada"	"http://dbpedia.org/ontology/binomialAuthority"	"http://pt.dbpedia.org/resource/Johann_Christian_Daniel_von_Schreber"
"http://it.dbpedia.org/resource/Pusa_hispida"	"http://dbpedia.org/ontology/binomialAuthority"	"http://it.dbpedia.org/resource/Johann_Christian_Daniel_von_Schreber"	"http://pt.dbpedia.org/resource/Foca-anelada"	"http://dbpedia.org/ontology/binomialAuthority"	"http://pt.dbpedia.org/resource/Johann_Christian_Daniel_von_Schreber"
"http://it.dbpedia.org/resource/Manegaon"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Madhya_Pradesh"	"http://pt.dbpedia.org/resource/Manegaon"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Madhya_Pradesh"
"http://it.dbpedia.org/resource/Mangifera"	"http://dbpedia.org/ontology/kingdom"	"http://it.dbpedia.org/resource/Plantae"	"http://pt.dbpedia.org/resource/Mangifera"	"http://dbpedia.org/ontology/kingdom"	"http://pt.dbpedia.org/resource/Plantae"
"http://it.dbpedia.org/resource/Mangifera"	"http://dbpedia.org/ontology/order"	"http://it.dbpedia.org/resource/Sapindales"	"http://pt.dbpedia.org/resource/Mangifera"	"http://dbpedia.org/ontology/order"	"http://pt.dbpedia.org/resource/Sapindales"
"http://it.dbpedia.org/resource/Mangifera"	"http://dbpedia.org/ontology/family"	"http://it.dbpedia.org/resource/Anacardiaceae"	"http://pt.dbpedia.org/resource/Mangifera"	"http://dbpedia.org/ontology/family"	"http://pt.dbpedia.org/resource/Anacardiaceae"
"http://it.dbpedia.org/resource/Heinrich_Laube"	"http://dbpedia.org/ontology/deathPlace"	"http://it.dbpedia.org/resource/Vienna"	"http://pt.dbpedia.org/resource/Heinrich_Laube"	"http://dbpedia.org/ontology/deathPlace"	"http://pt.dbpedia.org/resource/Viena"
"http://it.dbpedia.org/resource/Tre_soldi_nella_fontana"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Dorothy_McGuire"	"http://pt.dbpedia.org/resource/A_Fonte_dos_Desejos_(1954)"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Dorothy_McGuire"
"http://it.dbpedia.org/resource/Tre_soldi_nella_fontana"	"http://dbpedia.org/ontology/director"	"http://it.dbpedia.org/resource/Jean_Negulesco"	"http://pt.dbpedia.org/resource/A_Fonte_dos_Desejos_(1954)"	"http://dbpedia.org/ontology/director"	"http://pt.dbpedia.org/resource/Jean_Negulesco"
"http://it.dbpedia.org/resource/Tre_soldi_nella_fontana"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Jean_Peters"	"http://pt.dbpedia.org/resource/A_Fonte_dos_Desejos_(1954)"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Jean_Peters"
"http://it.dbpedia.org/resource/Tre_soldi_nella_fontana"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Louis_Jourdan"	"http://pt.dbpedia.org/resource/A_Fonte_dos_Desejos_(1954)"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Louis_Jourdan"
"http://it.dbpedia.org/resource/Tre_soldi_nella_fontana"	"http://dbpedia.org/ontology/musicComposer"	"http://it.dbpedia.org/resource/Victor_Young"	"http://pt.dbpedia.org/resource/A_Fonte_dos_Desejos_(1954)"	"http://dbpedia.org/ontology/musicComposer"	"http://pt.dbpedia.org/resource/Victor_Young"
